|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
449|Should|I|get|food|and|drinks|at|mcdonalds|?|Is|that|a|good|idea|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
450|Will|a|trip|to|Best|buy|for|electronics|costing|$|1000|a|bad|idea|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
451|Will|a|trip|to|Best|buy|for|electronics|costing|$|5000|a|bad|idea|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
452|Would|spending|$|100|on|Amazon.com|be|all|right|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
453|Can|I|afford|buying|a|$|30|bottle|of|wine|at|Krogers|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
454|Is|it|okay|for|me|to|spend|$|40|on|clothes|at|Wal-Mart|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
455|Should|I|save|my|money|or|is|buying|a|$|250|video|game|console|at|Meijer|okay|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0
456|Is|buy|a|$|400|TV|at|Wal-Mart|within|my|budget|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
457|Should|i|spend|$|350|with|United|airline|traveling|to|San|Diego|this|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
458|Do|you|thnk|i|have|enough|budget|to|buy|the|new|PS3|from|Best|Buy|that|cost|$|500|?|0.0|0.0|0.0|0.0|0.0
459|Is|it|a|good|idea|to|spend|$|200|from|Adidas|before|end|of|this|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
460|Is|it|ok|to|spend|$|100|from|H|&|M|this|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
461|Can|I|purchase|a|jacket|from|Zara|that|cost|$|150|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
462|Is|it|okay|for|me|to|spend|$|500|at|Micor|center|on|computer|parts|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
463|Tell|me|if|it|is|okay|for|me|to|spend|$|500|at|Micor|center|on|computer|parts|0.0|0.0|0.0|0.0|0.0|0.0|0.0
464|Let|me|know|if|it|is|okay|for|me|to|spend|$|500|at|Micor|center|on|computer|parts|0.0|0.0|0.0|0.0|0.0|0.0
465|I|got|ta|know|if|it|is|okay|for|me|to|spend|$|500|at|Micor|center|on|computer|parts|0.0|0.0|0.0|0.0|0.0
466|Is|it|ok|to|spend|100.00|at|Ross|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
467|Can|I|get|the|bike|at|Walmart|for|120.00|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
468|Will|spending|200|at|bath|and|body|,|be|a|bad|choice|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
469|Do|I|have|enough|to|buy|a|truck|,|with|my|other|bills|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
470|Can|I|spend|200.00|for|dinner|at|Rios|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
471|so|is|it|smart|to|spend|$|300|on|a|new|shoes|from|nike|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
472|is|it|smart|to|spend|$|300|on|a|new|shoes|from|nike|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
473|tell|me|if|it|is|smart|to|spend|$|300|on|a|new|shoes|from|nike|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
474|is|it|actually|smart|to|spend|$|300|on|a|new|shoes|from|nike|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
475|so|is|it|actually|smart|to|spend|$|300|on|a|new|shoes|from|nike|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
476|Should|I|spend|$|300|at|Best|Buy|this|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
477|Can|I|spend|$|50|at|Buffalo|Wild|Wings|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
478|Do|I|have|$|7.00|to|spend|at|Starbucks|this|afternoon|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
479|Will|it|be|a|good|idea|for|me|to|spend|$|45|at|Home|Goods|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
480|Would|it|be|a|bad|idea|for|me|to|spend|$|95|at|Target|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
481|tell|me|if|it|'s|okay|for|me|to|spend|$|500|at|Micor|center|on|computer|parts|0.0|0.0|0.0|0.0|0.0|0.0|0.0
482|let|me|know|if|it|'s|okay|for|me|to|spend|$|500|at|Micor|center|on|computer|parts|0.0|0.0|0.0|0.0|0.0|0.0
483|tell|now|okay|for|me|to|spend|$|500|at|Micor|center|on|computer|parts|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
484|tell|me|right|now|if|it|'s|okay|for|me|to|spend|$|500|at|Micor|center|on|computer|parts|0.0|0.0|0.0|0.0|0.0
485|Can|I|spend|$|200|on|clothes|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
486|Do|I|have|enough|to|spend|$|200|at|amazon|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
487|Will|I|blow|my|budget|if|I|spend|$|200|at|amazon|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
488|Will|I|go|over|my|budget|if|I|spend|$|200|on|clothes|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
489|If|there|enough|money|left|this|month|for|spending|$|200|on|clothes|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
490|Can|I|spend|$|30|on|Best|Buy|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
491|Do|I|have|enough|to|spend|$|30|at|central|processing|unit|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
492|Will|I|blow|my|budget|if|I|spend|$|30|at|central|processing|unit|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
493|Will|I|go|over|my|budget|if|I|spend|$|30|on|Best|Buy|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
494|If|there|enough|money|left|this|month|for|spending|$|30|on|Best|Buy|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
495|Can|I|spend|$|48.05|on|Cofee|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
496|Do|I|have|enough|to|spend|$|48.05|at|starbucks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
497|Will|I|blow|my|budget|if|I|spend|$|48.05|at|starbucks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
498|Will|I|go|over|my|budget|if|I|spend|$|48.05|on|Cofee|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
499|If|there|enough|money|left|this|month|for|spending|$|48.05|on|Cofee|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
500|Can|I|spend|$|805.39|on|Stocks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
501|Do|I|have|enough|to|spend|$|805.39|at|E-trade|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
502|Will|I|blow|my|budget|if|I|spend|$|805.39|at|E-trade|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
503|Will|I|go|over|my|budget|if|I|spend|$|805.39|on|Stocks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
504|If|there|enough|money|left|this|month|for|spending|$|805.39|on|Stocks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
505|Can|I|spend|$|121|on|School|supplies|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
506|Do|I|have|enough|to|spend|$|121|at|Wallmart|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
507|Will|I|blow|my|budget|if|I|spend|$|121|at|Wallmart|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
508|Will|I|go|over|my|budget|if|I|spend|$|121|on|School|supplies|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
509|If|there|enough|money|left|this|month|for|spending|$|121|on|School|supplies|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
510|Can|I|spend|$|345|on|electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
511|Do|I|have|enough|to|spend|$|345|at|Asus|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
512|Will|I|blow|my|budget|if|I|spend|$|345|at|Asus|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
513|Will|I|go|over|my|budget|if|I|spend|$|345|on|electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
514|If|there|enough|money|left|this|month|for|spending|$|345|on|electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
515|Can|I|spend|$|$|234|on|groceries|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
516|Do|I|have|enough|to|spend|$|$|234|at|Dollar|tree|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
517|Will|I|blow|my|budget|if|I|spend|$|$|234|at|Dollar|tree|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
518|Will|I|go|over|my|budget|if|I|spend|$|$|234|on|groceries|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
519|If|there|enough|money|left|this|month|for|spending|$|$|234|on|groceries|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
520|how|to|afford|money|to|a|particular|product|,|guide|me|through|it|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
521|Can|i|buy|compter|parts|from|amazon|for|around|$|3000|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
522|Is|it|a|good|idea|to|buy|goods|from|Nike|costing|around|$|1000|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
523|Should|i|buy|some|electronics|costing|$|300|from|Best|Buy|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
524|Is|it|good|to|buy|shoes|from|Adidas|that|cost|$|150|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
525|Can|I|purchase|a|TV|from|Target|for|$|2000|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
526|Can|I|buy|an|oven|from|Home|Depot|at|$|500|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
527|Should|I|buy|a|game|from|GameStop|at|$|50|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
528|Is|it|a|good|idea|to|buy|a|fridge|from|Lowes|for|$|1000|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
529|How|would|you|ask|for|spending|advice|on|what|you|want|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
530|Should|I|buy|a|new|laptop|from|Lenovo|that|costs|$|500|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
531|Can|I|buy|these|new|$|200|Nike|Air|270|'s|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
532|Can|I|buy|this|$|15|pair|of|Adidas|socks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
533|Should|I|buy|this|$|150|Netgear|router|that|speeds|up|my|internet|connection|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
534|Can|I|purchase|this|$|700|iPhone|X|from|Apple|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
535|so|can|I|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
536|so|am|I|able|to|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
537|so|am|I|allowed|to|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
538|can|I|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
539|shall|I|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
540|am|I|allowed|to|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
541|am|I|able|to|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
542|can|I|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|right|now|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
543|am|I|allowed|to|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|now|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
544|am|I|able|to|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|now|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
545|am|I|able|to|buy|compter|parts|from|amazon|for|around|$|3000|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
546|am|I|allowed|to|buy|compter|parts|from|amazon|for|around|$|3000|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
547|can|I|actually|buy|compter|parts|from|amazon|for|around|$|3000|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
548|am|I|really|able|to|buy|compter|parts|from|amazon|for|around|$|3000|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
549|am|I|actually|able|to|buy|compter|parts|from|amazon|for|around|$|3000|now|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
550|can|I|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
551|am|I|able|to|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
552|am|I|allowed|to|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
553|so|can|I|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
554|so|am|I|allowed|to|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
555|Do|I|have|enough|to|spend|$|100|on|clothes|from|Target|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
556|Should|I|spend|$|50|at|shoes|from|Nike|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
557|Would|you|advise|that|I|buy|a|$|1200|computer|from|Apple|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
558|Can|I|buy|a|$|200|dress|from|Anthropology|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
559|Is|spending|$|75|a|month|on|Yankee|candles|too|much|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
560|so|can|I|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|now|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
561|can|I|really|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
562|is|it|okay|to|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
563|Is|it|alright|to|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
564|am|I|currently|able|to|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
565|Do|I|have|enough|for|$|400|purchase|at|Walmart|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
566|Can|I|afford|to|spend|$|200|at|Ulta|this|week|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
567|Would|it|be|okay|to|spend|$|350|at|Sephora|today|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
568|Will|it|fit|my|budget|to|spend|$|600|at|Kohl|'s|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
569|Is|it|okay|for|me|to|buy|$|300|worth|of|stuff|at|Yankee|Candle|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
570|Can|I|buy|headphones|from|JBL|for|$|60|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
571|Can|I|buy|a|laptop|from|Amazon|that|costs|$|1500|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
572|Can|I|buy|computer|parts|from|Micro|Center|for|$|600|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
573|Can|I|buy|shoes|from|Foot|Locker|that|cost|$|150|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
574|Can|I|buy|clothes|from|Target|that|cost|$|40|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
575|Can|I|afford|to|pay|$|200|of|groceries|from|Walmart|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
576|Is|it|in|budget|to|spend|$|1000|at|Target|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
577|Should|I|spend|$|300|at|Macy|'s|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
578|Can|I|afford|$|800|to|spend|at|Best|Buy|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
579|Can|I|get|$|1000|worth|of|groceries|from|Costco|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
580|Can|i|buy|$|500|TV|from|Costco|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
581|Will|it|affect|my|budget|of|i|spend|$|200|at|Nike|store|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
582|Should|I|spend|$|700|at|Frys|this|weekend|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
583|Is|it|ok|to|spend|$|1000|from|Apple|store|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
584|Can|i|order|some|gym|equipment|from|Amazon|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
585|can|I|now|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
586|How|much|should|I|pay|for|this|car|,|they|'re|asking|$|15,000|from|a|dealer|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0
587|Should|I|buy|this|laptop|for|$|1500|from|Best|Buy|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
588|I|want|a|smartphone|that|costs|$|499|,|is|it|a|good|buy|from|Sprint|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
589|These|new|running|shoes|at|Payless|are|$|99|,|are|they|worth|it|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
590|Should|I|spend|$|500|at|the|mechanic|'s|to|fix|my|old|car|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
591|should|I|buy|some|goods|from|Adidas|costing|around|$|1500|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
592|Can|I|afford|to|buy|the|Dell|laptop|for|$|800|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
593|Should|I|purchase|the|Razer|keyboard|for|$|200|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
594|Is|it|a|good|idea|to|buy|the|new|water|bottle|on|Amazon|for|#|30|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
595|Is|it|a|sound|transaction|to|buy|the|new|iMac|for|$|1200|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
596|Should|I|purchase|the|new|pocket|knife|from|Benchmade|for|$|300|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
597|Is|it|a|good|idea|to|spend|$|500|at|Kohls|on|maternity|clothes|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
598|Is|it|wise|to|spend|$|500|on|a|TV|at|Best|Buy|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
599|Is|it|smart|for|me|to|spend|$|600|on|kitchen|appliances|from|Sears|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
600|Is|it|a|good|idea|for|me|go|to|Walmart|and|spend|$|400|on|Christmas|decorations|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0
601|Should|I|spend|$|50|on|groceries|at|Food|Lion|today|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
602|Can|I|spend|300|dollars|on|Newegg|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
603|What|are|the|consequences|of|buying|$|100|of|stuff|from|Amazon|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
604|How|would|it|be|if|I|paid|200|for|gas|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
605|Is|it|alright|if|I|buy|ten|thousand|dollars|worth|of|Safeway|bananas|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
606|What|would|be|the|result|of|paying|$|1000|to|Mcdonalds|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
607|is|it|a|good|idea|to|spend|$|500|on|new|tires|this|month|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
608|Is|it|a|good|idea|to|spend|$|200|at|the|Addidas|outlet|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
609|should|i|book|the|$|390|room|reservation|now|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
610|is|it|a|bad|idea|to|spend|$|90|to|reserve|a|birthday|party|at|Build|a|bear|?|0.0|0.0|0.0|0.0|0.0|0.0
611|would|it|be|wise|to|buy|an|HP|computer|for|$|300|now|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
612|so|am|I|able|to|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
613|is|it|allowable|to|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
614|am|I|allowed|now|to|buy|some|electronics|costing|$|300|from|Fry|'s|Electronics|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
615|Should|i|spend|$|340|on|a|new|computer|part|from|amazon|?|I|am|not|sure|if|it|'s|a|good|idea|.|Can
616|I|am|thinking|of|getting|a|watch|for|my|birthday|from|Movado|,|Should|i|spend|$|300|for|it|?|0.0|0.0|0.0|0.0
617|Is|it|a|good|idea|to|buy|shoes|from|Nike|costing|around|$|1000|?|Do|you|think|i|can|afford|this|?|0.0|0.0
